!,0.179731316029737825
@,0.152667275335854974
_,0.104734576757532283
$,0.070953436807095344
*,0.068214425459762626
-,0.063127690100430414
#,0.062214686317986177
;,0.037367940524325030
&,0.030585626711882093
.,0.029085691926437982
%,0.013629842180774749
+,0.011477761836441894
 ,0.011477761836441894
=,0.008217034041998174
^,0.006260597365331942
?,0.004825877135776705
/,0.004304160688665710
~,0.003912873353332464
",",0.003521586017999217
(,0.002086865788443980
),0.001760793008999609
[,0.000978218338333116
`,0.000782574670666493
],0.000717360114777618
\,0.000326072779444372
|,0.000195643667666623
{,0.000130429111777749
},0.000065214555888874
